"target","prediction","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"3768",1,0,-4.38623574443737,1.33072397492857,0.138762612331903,1.49694203949754,1.14605405418394,0.287423525447126,-0.41030570697807,-0.275682923180152,0.218987541039366,-0.950981554507037,-0.947631211438724,-0.464187259043192,-0.377047442048394,0.461115707592068,0.183548743160568,-0.0422368883248136,0.372635016775601,0.41808188021347,0.146154494081798,0.424451552096177,-0.166265646007175,-0.446982765314561,-0.321540188161377,0.212083246691897,0.00699021367948936,0.65598806590367,0.0588336852165534,-0.45085540345912,0.239997188673301,0.50111081819966,-0.164373405207455,0.183710616943521,-0.122360832899541,-0.0551706795159582,0.139304572835573,-0.565708523753337,0.354007179377536,0.137418574570608,0.00110326432128545,-0.274233083985869,0.257331156440163,0.149135744842307,-0.449044103712655,0.125670075638527,0.0777616543186277,0.066024513590253,-0.216315727833096,-0.489271631258762,0.0112486982226101,-0.0196746908703713
"3772",1,0,-4.48855750642539,-2.41927426399475,1.53171733262652,0.762548308360238,-0.17958543726886,0.014935641005058,0.717290610647568,-0.348594936951012,-0.00320605147951246,-0.0606449227922144,0.101621066513809,0.549391710363805,0.104605518048383,0.124994110763775,-0.144907990667067,-0.0253893179550285,-0.0675498040227329,0.00403062973324568,-0.269959687557736,-0.181714525786479,0.147182711015083,-0.0705970029513749,-0.149375579396325,0.106472679064792,-0.423905247421114,0.0639774435710761,-0.214964907089807,0.0305838497349788,0.175061674730009,-0.454099372133249,-0.0216811172761349,0.077599769745733,-0.0549253989130828,0.116073754073759,0.102703478743861,-0.0904300866259152,-0.114532077894337,-0.179736041376362,-0.212129950150491,0.129691161295976,0.141123367685906,-0.128834678179084,-0.11153912003729,0.0585515545834516,0.00524383507178355,-0.0695955410798201,0.0368549666327442,0.0676076114183398,-0.125557365707174,-0.0298886354836961
"3779",2,0,8.48246210582264,1.3182450658722,-4.31945048808049,-0.347337096356142,-2.60855563669335,3.95307174751391,0.36676128423213,-3.34435769319455,1.81493063931446,-0.256867117855299,1.73072817240071,0.0901085428455101,-1.92807701586198,-0.297411845060562,-1.33272846200414,0.142606257165861,-0.222994987918932,1.10186878666092,0.411878473713073,1.93133240344514,0.977182455028401,0.110265566207121,0.573481069350045,0.0571625983474003,-1.36513502635433,-1.41403113117163,0.464502706027981,-1.12834710925347,-0.119623783145982,-0.248164578775226,-1.41684444126204,0.451296790260748,0.493260909803135,0.0136765467605966,0.155268335491457,0.46979950352481,-0.183348474999488,-0.484138784778145,-1.04670919856817,-0.683925479455844,-0.381434853237926,-0.301197722050259,-0.813682250655285,0.200688864924192,0.861930735373942,0.147761970143435,0.22044825029558,1.0428507984501,-0.139940731246362,0.177484378634048
"3783",2,0,6.06674842123096,-0.904457581124242,-3.5154910023929,-3.02265155097747,0.739414172021136,-1.29560432147769,-2.10184554031039,1.43750726037984,-5.1925031143321,1.04584456598637,-1.03982350672075,2.78874312350674,-1.6364578854127,0.332878982665936,-1.2043840430885,4.51342989563795,-3.44109255415385,1.07459620039249,2.07731939714065,-1.32336568719591,1.55287462511869,0.175739373832883,-0.896876248630947,0.260841461423383,1.04420042759194,0.0727634864277118,1.99965243511449,-1.33574926151989,0.307009185839022,-1.26983810160827,2.19376015676928,-0.49792257949984,1.45993571779991,-1.02312776148216,0.459857783362369,-1.25194594797096,0.164422015206056,-2.3674788749869,-1.2008790749445,0.900759884353291,-0.142274895942301,0.156384655985528,-0.4489100088246,1.82439524276024,-0.708946854655188,0.148168952805175,1.25350010186418,-0.329264128008105,1.13806301198331,-0.89055755518825
"3784",1,0,-4.08823742441767,3.45868165240253,-1.39234459186719,-1.48591332560591,0.973536929674403,0.767542360427541,-0.596511596816252,-0.0355447781965411,-0.616251892223269,0.794015241464615,-0.208615891075436,-0.622551231906238,-0.0350703409835685,-0.613289264147649,0.499118830778656,0.104361966601767,-0.176446480265776,0.605533343936473,0.134530154177653,0.490243418850402,0.184415033009646,0.0418044398724191,0.261739233993725,0.201690835328314,-0.122474038150017,-0.0676300556009106,0.347301201790402,0.0781650582403074,0.310200032417172,0.0481479569108448,0.223601355870462,-0.308514459804827,0.119446603390439,-0.360906985227055,-0.170757954000939,0.268193212366519,0.061253097579778,0.0826535521512636,0.401729478580703,-0.192013695111017,-0.264818523153925,-0.102838934339356,0.0153472079177648,-0.183508404754361,-0.251252203699176,-0.262272097158605,0.119713482557985,-0.149809324268474,0.394412876205682,0.0709798448186637
"3785",1,0,-4.15330420747265,-2.76223291974792,1.21074056879605,1.49172660432008,-0.225181983873687,0.135018139648674,0.375524578427238,-0.416668086157371,-0.0307447119119201,-0.451292335212614,0.0253027007856931,0.300552190467436,0.139094346326757,-0.0997667853527605,-0.224046580689636,0.132751634012381,0.0119858137186434,-0.13634632526179,0.147087896642496,-0.18472813240886,0.0061003904036937,0.167133700229945,0.301960992789413,0.430211626719307,0.375020567124005,0.11199802221559,0.0683942675653081,0.450711423180908,-0.296791961856699,-0.413748162189317,0.0688070918292216,-0.261931721770485,-0.11283632306077,0.554353718718563,0.0412048862652964,0.600959974409395,-0.104070076071164,0.189851629810802,-0.247799865598017,-0.0323379260414094,-0.0857114584898066,0.0882623164444266,0.0330467837384964,-0.0449464430921494,0.0259059221060037,0.0216628474246428,-0.082911335802201,0.0944099817565068,-0.227893743592627,-0.36879411433675
"3792",2,0,7.72477109014727,0.254652033531399,-1.63666356330162,4.14840351594838,1.43595253641027,1.03222190481499,2.13796002477142,1.7552006178528,-2.23651155427477,3.16958530840851,-1.62183063827299,0.56265587888851,3.277246333552,0.202154052127884,1.0819839897374,-1.73173571135288,-0.109269788503435,-1.68975022986265,0.566354494443733,1.78866751783888,0.41409800974251,-0.117718846575659,1.1135389090779,0.726819014923866,-0.510982131054422,-0.568189442973555,-1.00341017388033,-0.322009716529453,-1.70516735880278,1.03502098755145,-0.287612299004004,0.631309331614803,0.764562960531102,0.913548372484699,0.649597442316289,-0.309268876969202,0.169384715684605,-0.0527541578608409,-0.16399116824272,-0.213843803101109,0.210249712880098,-0.790765563912423,0.263696362663938,0.375671762053827,-1.0694250597865,0.172690264353671,0.597406908824289,-1.2089627122061,-0.597980326993083,-0.399270395196903
"3807",2,0,7.71266683080561,0.841878730118603,2.08007541040301,0.344458733638307,3.07991492783106,-0.909042060275538,-3.42302464883677,-0.775367356125532,-2.75674361990737,-0.0999758628697502,0.434178005594,3.07775318674694,0.309457014258717,-1.07165999090757,-1.46439991662204,-2.8255471631336,-1.18125911008352,1.63293668760168,1.97423818029058,-2.00106937225907,1.37818565825345,-0.601281146117784,-1.87277311098844,1.43874500821338,1.06358300578944,-0.0382476130917143,-0.717538784702784,-1.35009674982844,0.137074193805478,-1.57299508119451,-0.520474216938646,-0.949996650605145,-0.456608723224933,-0.867753908202624,-0.381948397273976,1.07382287743614,0.521667597488434,-0.992961977790873,0.880570567600599,0.783969820094193,0.349864094378124,-1.05864792408945,-0.0647127511922311,-0.669180586384687,-1.30631418353671,0.368785504049454,0.356489975959837,1.04663377479163,0.250162474916069,-0.570693125452854
"3810",2,0,4.23830850888959,-3.40853895029009,2.60986020271748,-0.747501209564677,-0.99574519325318,3.91131214208816,-2.28086203871561,0.617804243039013,-1.8671021357197,1.33969458151191,0.00372630692702248,-1.91037831004579,0.521650435235467,-0.988346547341652,-2.1544320566316,-0.332867157219697,-0.158728450870177,1.42813669489455,0.111915267354894,0.904143670142082,0.537859687304395,-1.46565777519,-0.329694003597438,-1.44322527468348,0.69531020154978,-0.919777198070417,1.89042023538617,0.834011617867498,-0.761615867231991,0.50000070392711,-0.777310705836957,0.267803834953868,1.33354440907484,0.136264138700329,1.95369864296267,-0.737702692034046,-0.377631612676643,0.0863425232155431,0.944439977423183,-0.394475561507902,-0.69270183108264,-0.316941109383377,-0.567586698013176,0.522549336528585,0.0466685852273168,-0.387347122218548,-0.784274276009462,0.465686844787506,-0.843524482432331,-0.427932495853651
"3819",2,0,9.78180613814606,-1.93363635590337,-1.81362212179871,-4.32205438416479,1.51972969824391,0.496194886128407,-0.219325901376547,-5.56315209459205,-5.17299594046294,-1.39918563876462,-1.30136070708452,-2.6498428145119,1.52911969824982,-1.08367076590604,-1.08411364297637,0.891516708857531,0.194869534204966,-1.19594805895411,3.49838434828476,1.12273191941341,1.2176531737165,1.01660891619366,-2.57089877812304,-1.29677062374587,-0.0541641427692934,0.101227472920709,-3.17003885058347,-0.58309859852567,1.1675058622238,-2.60617974612054,-1.21963110623074,0.133351237776644,-0.726608954536225,0.409978819543213,1.93529625224141,2.07791303105767,0.131138224595402,0.424664523197862,-0.149180723416984,-0.0848389955773532,0.883464616533331,0.326082046470876,0.634166504156936,1.01186288597608,-2.78648152689874,0.914510645672623,1.44198984511377,-1.23434203515234,0.301313023669275,0.794643192842837
"3821",2,0,7.46840601935159,-1.79291408409408,1.56325566554137,-3.25802826728123,-1.07540869237577,3.39921149518108,-4.84827342763507,-2.58330774100678,-2.08573179552211,-3.26511822130963,1.81380560327369,0.203963944357575,1.53462911050678,-1.48340864643693,-2.38315728861708,0.745967024967522,0.0913073697038836,2.57038318647202,0.0179208486666711,1.78918493315797,-0.909369977840891,0.181101293881668,-0.524264948938492,-1.42039582367469,0.75721781274862,-1.44356388674963,-0.715373105530096,1.83160732822531,-1.04029398720096,0.23319716841783,0.177238015271505,2.09166319919491,1.74073852783413,0.421547791726115,1.23874676102297,-0.594905644329187,-0.537812345238033,0.230665093168011,0.9787525665306,-1.04665923531897,-1.61537087643232,0.72323808993999,0.565964384256415,0.101499092356861,0.269292381202746,0.380513464232567,-0.501509871044898,-0.967028484274,1.10410034207322,-0.143673436422046
"3822",2,0,11.4436540173999,-0.838425269007997,-1.32741254037643,-3.44014763316143,-0.0166538621904157,4.5452251538618,1.86387611626124,-3.54704365900823,-3.2729429452345,-2.66563736463182,0.70464791140307,0.616732861411971,-0.372458337012842,-1.2648077275661,0.058312629075847,1.6730386002474,0.502719366952131,-0.788587570429675,1.51291314467952,2.82470750231565,-1.72202410531588,0.117400263806899,-0.596890862676546,0.0304359556215718,-0.138065140412177,-0.022365458074889,0.132386680298579,-0.0275436055234294,-2.56626272132935,-0.120956814611241,-0.421198099955122,-0.193519580426212,0.39229453480305,-1.13823721229914,-0.475185113191287,-0.148274753631207,0.267589429441996,-0.680454610302333,-0.501000795901178,-0.305502500991876,0.0109992786184549,0.0334344713461097,-0.150439810513999,0.0336559229843926,-0.303956679924585,-0.0814394360050073,-0.13191854575425,-0.366083662681872,-0.324265739383138,0.795260116467141
"3824",2,0,7.94445508356761,-1.45623504525016,5.02813598866106,-1.94257570882806,3.18092058403655,0.424547320808327,0.0682715589971989,-0.545897388782554,-2.12406827822743,-1.27054570774284,1.30365134371641,-1.30464153261771,-1.00308284601775,-2.23582400263418,-1.57578974940826,0.255745133997637,0.860523730906829,1.0139366612478,-0.362322281342283,-0.615268221031189,-2.65759888259993,1.96725287034335,0.41991155435673,-0.411252059905988,-0.467133838177579,0.602735997181322,-0.107523052075041,0.622619620896332,1.14057403598689,0.407194079208263,1.96643874648057,-1.3318439984772,-0.626273854409886,-0.186502766585774,-0.20631583204946,-0.53708194471322,-0.497752418476805,-0.45024753700841,0.0216794816088473,0.525412425860172,-0.322934658671174,-0.171425224500496,-0.581808849320178,0.110249816301391,-0.179851332221679,-0.222174413189698,-0.731195705592779,0.19009597016711,-0.397626481276053,0.0518169181803954
"3834",2,0,5.28423766450302,-0.475172542835901,4.08239099422293,1.16682096072449,1.42918530251884,0.728968307866449,-0.734362189729043,3.96832096892153,2.61402395690498,1.00844374914698,3.13700660040143,0.197696286322541,-0.383965426373264,1.28459765852316,-0.669219434453023,0.897423205123953,0.127232124369074,-0.982958339892349,1.09970205979632,0.154235475016389,2.13354658911416,-1.10041378753986,0.104527121418091,-1.74715299895798,-0.73892583227104,0.591727120612206,-0.892899108929707,-0.720371999673594,-0.928185076132638,-0.353554706393145,-0.724750656057013,-0.0603628431368188,0.331281579861593,-0.397952969294452,0.530832401421914,1.09897731120675,-0.820724374867719,0.53438041707072,-0.234423333231228,-0.493144556429061,-0.938300621466248,-0.164441982688918,0.510366898990162,0.124805309255269,-0.259932881855645,0.297080204127427,0.855475232312111,-0.990854922308068,-0.193679722958295,0.703875120546748
"3839",2,0,8.35731949235022,-0.235418224144795,-4.52516210288893,2.54398129537809,0.478696541070462,1.58285922399224,1.01516935906119,-1.31818957492057,2.81354392857449,2.41992468623508,0.365275077579759,-0.79895727649324,-0.883055118064223,1.4912945962177,-0.0930952531213821,0.535639483988059,2.49463104669692,1.07597370667069,-1.04747879818028,-0.372245612339267,1.1834554014138,2.20147953351343,-0.859120337020713,-1.18061240011149,0.234441366010462,0.253043206156164,1.1590414893675,-0.270402488451742,-0.654685547426852,-0.106410688409649,-0.395713775091975,0.889889449956143,1.00388811330424,-0.542610204756445,0.66683478844178,0.00665664058634923,-1.23570017822576,-0.181924362913152,-0.479469684693003,0.709896908477648,-0.281566603013393,0.0748244528737072,0.203649045824869,0.23588054332994,-0.150083852332393,-0.852953686815654,-0.970416878817714,-0.0662749313457449,0.417602094317601,-0.316781538621012
"3843",1,0,-4.48257747427523,0.112149385892077,0.364663363672631,1.48692085450716,1.19681274556995,0.242783275179084,0.119573701938522,-0.515739421410588,0.181859996042648,-0.759196401442127,-0.468820097148662,-0.131351058222038,-0.205495508259975,-0.0495064287128439,-0.20489691422511,0.264375812013257,-0.0276927142887823,0.417486563982344,0.135636875123168,0.255163844568787,0.0862685768775628,-0.594903025924253,0.0884220117056848,0.368925116014115,0.081921921599421,0.569138879345513,-0.178981842537934,-0.0672823417490804,-0.091619990851848,0.27705068514853,-0.404263922917592,0.177905189725058,-0.211488676918951,-0.268591525098796,-0.00850392644898871,-0.0546223471328624,0.256399327295838,-0.545042685407096,0.0130873942284516,-0.0700993588590723,0.0467150681239469,0.210533483377626,-0.255735441636622,0.237265676652955,0.0394892227644068,-0.0622038233130036,-0.179993495283883,-0.203563279618692,-0.145384224720163,0.266442839929176
"3850",2,0,3.24499165068204,1.0662040032381,0.229172537415524,-0.993899040123112,-2.96498582537106,-2.97549727544527,1.7478488031161,1.99395754498935,0.0804293183180345,1.02423023002497,1.40914995077255,-0.307145522958312,3.20273760136839,-2.08869014405926,-2.21916808443376,0.498097837644063,1.61384953190151,-0.582325173006275,1.83968668310701,-1.94085030202994,0.0679860546516055,-0.423342885493181,-1.10322022422698,-0.934715750017566,-0.27488863008341,-0.0504885089002062,0.498680695156364,1.96535897375075,-0.918304084321848,0.463148609909681,-0.700253445782348,1.18145128878031,1.1965083215249,-0.773134119302096,-1.00889343237059,-0.0411566345206226,0.517304272344109,-0.127081127461034,-1.16750796546079,-0.541513722849088,0.992818130087986,-0.643455267882667,0.19652458103577,-0.800441228737739,-0.536694607864001,-1.60529580247424,-0.341961394167877,0.189854554887839,-0.133650845531697,-0.34204319244629
"3856",2,0,3.95408283729702,0.712645127183102,1.55346014104264,-1.726425007038,-6.32785862168147,-1.47210371201153,-0.499236785564542,2.70433254636888,0.0611624622385026,-0.171520554531092,-0.677975273464637,0.982767885662966,0.695632493560282,-1.70392843009859,-0.851246321818515,-0.0371639036772482,0.217064444478519,-1.00659139895353,1.23313174637137,-1.18739719183941,-1.39375927598432,-0.690225024776919,-0.419761377634627,-0.261798136634879,-0.657924523817568,1.69780375485076,0.201773331895012,0.455350090744537,1.01693326607486,0.788608777070377,-1.37988665308939,0.600007184727327,0.569652292479877,0.354566043889377,-0.876006136207295,-1.37159226843484,-0.990981685763588,0.863591873101494,-1.30092802384601,0.61055683873624,0.211029206044829,-1.28237040065352,-0.598050246680615,-0.030393957999412,-1.95905201334936,-1.20070668976251,-0.78311273188309,0.0369016638093257,-0.591381041015029,-1.14371079712563
"3857",2,0,7.08582880144555,-0.320396207586448,7.00420958596607,-1.84604428995009,2.83476292012137,1.27776304266725,0.878357996451529,2.23412405381493,-1.1430464066881,-0.000838372464369309,0.46586154544201,-2.23191757896753,2.44668441343599,2.92004452487795,-1.07392100008218,-0.212603263659728,-0.392656132259139,-0.357858197740718,-0.862926628489778,0.45999130995421,-0.0581226214579414,-2.14914003527344,0.192007544494624,-3.14161454381517,-0.393388679666501,0.640314743569713,1.51810032712376,-0.607075574048659,-0.63061066995905,-1.32891315038456,0.222971650153966,0.258706434679391,0.524843725228862,0.489557365734809,-0.63277695046038,-1.03710159283408,-0.45181999133749,0.208335105356801,0.0997825368456302,0.282378872684026,0.578434131951389,-0.653647023484556,-0.400626690906947,-0.291565349601029,0.32832900283967,0.0251878523655847,0.537585011463405,-0.687441455272812,-0.126090322966949,0.0609041875880153
"3862",2,0,3.59161451120172,1.51701307056076,0.55070803322177,2.09354857176739,-5.22868336428574,-0.730864195461866,-1.06189865688946,0.633253307232412,-1.7076233171287,-0.43133339359502,-1.5806028499687,-0.894718324064085,-1.77794039881889,0.664477604186784,-0.789261035879117,-1.15652012808758,0.849928632995829,-2.495741317564,0.873419438045818,1.32672503940396,-1.52580619730211,0.705283759857746,0.282471093719441,0.13362233845221,-1.53196908158279,-0.220089417892243,-0.247771340801627,1.11200182681115,0.356354989093639,-1.17855444870574,2.08281284195797,-1.49709595151651,-0.228745744945767,0.261676365710365,0.124282931537309,-0.455754517707615,1.12178693613968,-0.582497302456464,0.289446828918167,0.317362187343209,0.379395522145268,-0.136954633821946,-0.643506900894495,0.186296796818769,-0.27808545411384,0.590551062466671,-0.226173035521146,0.383462343309629,0.375896989520839,-0.0232088764615808
"3871",1,0,-3.63095085045745,1.76454291141354,-0.932620402515972,-3.94539506994142,-1.51802519808787,-0.121222193295191,0.167641555223067,0.429549976419715,-0.90795542662274,1.99770631868164,0.830196680161663,0.488104361123365,0.349688183811793,-0.652063322653788,0.296792997449165,0.400234299530059,0.266809986586855,-0.328683284049949,-0.0357097308624711,0.386529097582546,-0.519627983593984,0.157160326564401,0.105477504178097,0.685002747873664,1.17301432592948,-0.416693119822013,-0.0200674290423581,0.642229714331306,-0.44965976859307,-0.835731165679287,-0.0191157971877788,-0.468347308314778,0.0812652290963383,0.15690723005231,-0.822027029559394,0.332442482792854,-0.278650583667397,0.273457736809688,-0.541344404874353,0.373673614066933,-0.520328555287573,-0.220711787210143,-0.185457953490097,-0.762715169992221,-0.0413557076229826,0.839559510479829,-0.293443264545495,0.178179894113266,0.399323611337989,0.0135151882245471
"3873",1,0,-4.40828558207094,-2.92457201809828,0.873834684772931,0.959082710588407,-0.588583336857555,-0.16930587925135,0.508347378264725,-0.197158637907894,-0.0703663436611277,0.0871111123742576,0.222617075581468,0.247821012054016,0.0933230038786161,-0.0443459907316838,-0.320713356641172,0.0074789368207661,-0.307496676869705,-0.427209703432514,0.0167307576840554,-0.277078637023844,-0.0505210023227598,0.141078086216904,-0.204885369534618,-0.335303288233518,0.185286074279377,-0.104076429188565,0.163210178569908,-0.0428186262510901,-0.0614310183491834,0.286942592909627,0.0260072379980505,0.303160123971491,0.192712860412,-0.156969923188256,-0.117775033641524,-0.133044902937622,0.134274316988181,-0.133799791467722,-0.126787581552365,0.136774237349666,0.0278978607400653,0.141853352044537,0.192120547080723,0.260572502871907,0.18426073889411,0.199689590340195,-0.0820863103057913,0.130939319611028,0.0846875577370754,0.222391102230305
"3875",2,0,4.92209412483737,0.943510394390305,0.0628282641304649,5.06216715653257,0.535699230152339,-3.57419774732741,-1.11279607363328,1.40034969131377,-1.32465127442538,0.695719097853576,1.42536440758008,-2.71371463270768,-0.315041358788674,-1.33784246219888,1.32370227348077,0.682226032699403,-1.32519127495286,0.162387106567136,1.33143193789346,0.0549559390951202,-0.476405938531807,-1.13282906970225,-1.36334360600654,-0.158687540111496,1.05751653570999,-1.0481679023419,-0.368038715746526,-0.525450249359239,-0.433778377963775,-0.369037348727325,-0.0549003530255163,-1.70609782263346,-1.24486784284894,0.686006933129486,0.112568649242711,-0.439531152779371,1.21010852298332,0.0612381393632677,0.688751379055355,-1.35853650031941,0.0295817624021369,0.129078697358174,0.00285233998509587,0.632168974323454,1.27091530525782,-0.403565990958412,0.331612398546507,-0.813565032904181,-0.0519274416862682,-0.0823456856345544
"3876",1,0,-4.21358765095276,-3.15414283697951,0.885689419380853,1.03832246761237,-0.59914204132023,-0.206607977700993,0.201691520483776,-0.180560839730147,-0.000381360766045981,-0.135692466549215,0.126417065649476,0.279579919034267,0.248757084029053,-0.218041982981574,-0.380000673942374,0.119805695411849,-0.222065155323558,-0.163374201278115,0.291988594854486,-0.0524385641649929,0.0268648129212555,-0.00759844462548446,0.332319381890062,-0.0915698301998091,0.283015020050159,0.110537799465884,0.202472559633758,0.118892969475226,-0.182823648377425,0.153750491828995,-0.00182839537334158,0.244825019588837,0.130285350718394,-0.104145653495642,-0.00615737553401919,0.321004333524739,0.199463471505818,-0.0558915198717932,-0.0293174385049231,0.110471778939038,-0.0403176527852237,0.114637370239558,0.228641958719845,0.235184093452504,0.104978502467079,0.0177541015113184,-0.151243951577933,0.178288443079326,-0.144523236845328,-0.112263716944356
"3878",1,0,-4.74185415764256,0.913590172377068,0.187339308856076,0.433544687369601,0.706758228051649,0.306392586434602,0.30102582121424,-0.56631588636689,-0.0299069040012474,-0.544202936231211,-0.178515725125254,0.102845061923189,-0.0872312270398033,-0.226713262596562,0.0640078199685388,0.00862394605720433,-0.0844923129785508,0.075735181287299,-0.0854404751784253,0.391442336138817,0.280280884781162,-0.214176263343299,0.23958709373481,0.159037623301891,0.0453945603450974,0.174723955143093,-0.0877862821471775,-0.0423731240955632,0.0830293399831293,-0.294147016548075,-0.0536609427940244,0.0633903241200787,-0.184364102602134,-0.379039809779034,0.0409176103630049,-0.0697110045404145,0.0906722080254245,-0.0517674659549197,0.142142808270819,0.175692083932736,0.0083441375550952,-0.048791669584672,0.0348310424099584,0.0927002008940951,0.0558073962230364,-0.141700778963776,0.0748341355754376,-0.0519576701606985,0.133074335531541,0.0881185695250116
"3883",2,0,6.88298149103,4.43812837383643,-1.41972571876234,2.59085132287276,-1.80052303006586,1.51670863861345,0.483739607489795,2.61972195097969,0.309283375075244,-1.83973870308888,-1.09089749022528,1.48944547174033,-1.38993921265143,-3.3381823777656,-0.808104667273847,1.31302617359166,-0.676724810987177,-0.708154839317083,-0.218060217562506,-1.24501053437056,-0.3043912525004,0.520647262871957,-0.886744028736756,3.27692577068434,0.458864673720864,-1.30652303434359,-0.483788236266507,-0.136285291403772,-0.237932968075159,0.370643375329943,0.0195732662214397,0.103299910057673,0.971719689551382,-0.706724987386184,1.22242644673817,0.652408601213027,-0.878094720537787,0.904455505590437,-0.0768732466994358,-0.0769637899898707,1.18561986774374,0.0709604880854594,0.430392026276597,1.17586762250653,0.67309785531795,0.278566230447338,0.448420376441396,0.103267353821564,-0.121684385639147,-0.614056277473357
"3884",2,0,8.16408751983664,6.03418304931474,0.724788236670964,3.91030621001265,-2.43261983558165,0.975488113829944,1.01469550280998,1.32191369165376,-0.506565382071062,-0.787950982352724,-1.01326733130636,0.952078680435311,-0.0395844805075779,-2.32933454063143,-0.373825231380059,1.13056812824615,-0.619239186844601,-1.23508466400229,0.44739605364208,-1.51415163331396,0.89349774028027,0.151539282315108,-0.687204335660364,0.15777686211668,-0.149424855772629,-0.294895170243073,0.164040139767865,0.934926354879133,0.277518620372521,0.75758293577047,-0.822299826288632,0.857297737947245,-0.385158116185417,-0.0852616415695046,-0.342537560908357,0.311081914632812,0.09432966256683,0.501730315509474,-0.489708044917566,-0.0977760802707326,0.69647658958172,0.359093993088353,1.14486442696238,-0.669975449726072,-0.236127769394954,-0.399850449364066,-0.129622288088017,-0.289642745854019,0.0167605938691126,-0.265018944500063
"3888",1,0,-5.07393134287782,-1.21550904990559,1.00596399615766,1.12476233025555,0.130432508329216,-0.0397656368956499,0.561611809566661,-0.838796473706161,-0.0766012652457534,-0.772777202226251,0.0969184030543122,0.594101713181479,-0.115464489253037,0.116547072363981,-0.11659365118993,0.0492020680229823,-0.0797901156672388,-0.445251543736506,-0.139255590507535,0.0863679200977268,0.16970956740688,-0.189038774295424,-0.303644575780592,-0.0268693271315606,0.1472151824153,0.22993277258238,-0.0171262041189989,-0.0599201136674143,-0.204451394190333,-0.0845843526977928,0.00811763223071819,0.229791107976233,-0.129869147910795,0.060839416710542,0.0761980824001256,-0.0657796832651565,0.109276047767294,-0.047203171272154,-0.214801138915723,0.148732607582894,-0.0802931950910533,-0.0843110205676947,-0.0156209791386839,-0.000596456003277591,0.233295842610398,0.00975931672275642,0.0301940821751443,-0.0471871388563406,0.173130761532772,0.0214619368386066
"3889",2,0,5.03960576102119,3.13030913062242,-1.47987061109422,2.14456367052972,2.73826723239239,0.632709661369791,0.6835827216049,4.00037267562237,0.833616248151969,-2.863798416188,0.483707319665553,1.38467827449289,0.687366481773064,-1.73617419002861,-0.0297544174564958,2.47654120664946,-0.346604377380979,0.241701533025069,-0.0978105232573313,0.752386247314541,0.569864303049091,1.73712422150104,-0.418405685661808,0.315025269951173,0.648581099247882,0.668325344777389,-1.43868488165495,0.520680270173677,-0.343114772831462,-0.988955440620023,1.10549217072169,-0.693942853456147,0.93219431329946,0.140074045968088,-1.05476566625853,-0.409616447001315,0.195594045395533,-0.405230381582351,-0.711711185476132,-1.01562044406556,-0.573438939891324,-1.06460495642264,-0.753131134905763,-0.35662642359471,0.1789519744147,0.351476156868296,0.367106952976111,-0.123779434222658,-0.354423089680196,0.263345997182679
"3891",2,0,7.33930386928708,1.5285152961144,0.667319197106093,4.33445366966792,-0.454180983853524,0.300205049862671,-0.250712452621306,1.34243846273865,-0.443342499976475,3.21418064817296,0.681303066719469,-1.58450820856988,1.44385277493931,-1.46053635948568,0.96196530522933,-1.76804131011418,-0.369671461325371,0.620606769921885,1.44835024312511,-0.405584442860923,0.851858064792199,-1.15346325064154,-2.06850356111617,-0.101487214903992,-0.153727899496078,0.00642094161976729,-0.198362349804678,0.53058208980033,-0.653460818370116,0.0772812534984355,-0.765850788081025,0.604579599879779,-0.997491531969449,0.46529273891266,0.60454741809832,-0.76885692590731,0.572625940979953,-0.221746101401107,0.111547408903476,0.654832570009053,0.163615590712178,-0.535230770411757,1.16490245394067,0.319215265314052,0.648972028999105,0.354820868549669,-0.655088815567878,-0.847827505664064,0.407783143124934,0.589362977464438
"3893",1,0,-4.95528209556257,-1.18768000046235,0.674631906283002,-0.727427859836431,-0.380436830960305,-0.0270171272057196,0.98477660918955,-0.560843505452483,-0.161378401059608,0.529506475767256,0.530045453444922,0.632233411399937,0.0682295412993979,-0.17725404967028,-0.00967638961676092,-0.237348878723729,-0.735223775530676,-0.409997395441631,-0.438975385680459,-0.111987390586051,0.531044492926482,0.538908977956339,-0.0800660647775584,-0.606853200100198,-0.0887952150376286,-0.401035002554649,0.0442645100174731,-0.176658246061731,0.113892128877849,0.0142537238556246,-0.00899136162858082,0.0178037927938303,0.240206349540441,-0.116139562025155,-0.154669294808561,0.0247814099953737,0.00686000046200266,-0.178076480087683,0.445175078944862,0.14111410593352,0.105230559036249,-0.13455790232731,0.0662528762835865,-0.115717368097773,-0.0429076587366582,-0.0154137945938227,0.271762477771062,-0.0179232682463144,0.162389646862026,0.380796427854397
